employeeID ,education ,maritalStatus ,monthlyIncome ,numCompaniesWorked ,environmentSatisfaction ,trainingTimesLastYear 
2117,5,Married,21771,5,5,5
2588,3,Married,27931,2,5,5
4285,5,Single,79181,3,3,4
1089,4,Married,87891,2,5,5
2620,4,Married,23891,7,4,5
4239,3,Married,32121,2,4,4
4787,5,Divorced,192321,3,2,4
1709,4,Single,22671,2,4,3
1313,5,Single,195171,3,5,6
2963,4,Single,24361,5,4,4
5231,4,Single,160641,2,5,4
4891,4,Single,27071,2,2,3
4568,5,Married,190681,1,5,2
3214,4,Divorced,39311,9,5,3
1450,4,Married,37301,2,4,5
843,4,Married,22321,2,4,3
4599,5,Single,44651,1,3,4
3689,5,Married,30721,6,2,4
4636,2,Married,33191,2,4,4
1746,2,Married,192021,2,4,6
183,4,Married,136751,2,4,6
1332,5,Married,29111,3,5,4
2656,3,Single,59571,5,5,3
3421,4,Divorced,39201,7,4,4
191,5,Divorced,64341,6,4,4
1502,4,Single,100481,2,4,3
5199,3,Divorced,109381,7,5,3
375,2,Single,23401,1,2,3
1730,5,Single,65451,5,3,3
4324,5,Divorced,69311,2,4,4
4189,2,Divorced,48981,5,2,4
1692,5,Single,25931,1,4,3
2207,4,Single,194361,2,5,5
1691,6,Single,27231,7,5,3
3541,3,Single,34791,4,3,4
5007,2,Divorced,27941,4,5,3
263,2,Divorced,52491,10,5,3
2767,4,Married,21761,2,4,3
2823,4,Divorced,168721,3,2,3
3918,5,Married,34851,10,4,3
2825,4,Married,66441,2,5,4
1876,5,Single,55821,2,5,4
2780,4,Married,40001,5,2,6
4323,4,Married,134961,4,5,4
958,4,Married,32101,1,4,6
5488,4,Divorced,190451,7,5,3
4657,4,Divorced,118491,2,5,4
5485,4,Divorced,20701,2,4,2
2356,3,Married,65021,2,4,4
2735,5,Single,32301,2,3,4
1598,4,Married,136031,9,4,3
5412,5,Divorced,119961,2,4,4
155,4,Married,56051,1,3,1
2634,3,Single,63971,2,5,4
1317,5,Single,191441,1,3,4
5038,4,Married,175841,2,5,3
5256,4,Married,49071,NA,3,3
5574,5,Single,45541,3,2,4
656,4,Single,54151,8,4,2
912,4,Single,47411,7,5,4
4703,4,Married,21151,2,5,4
4197,4,Married,31611,1,2,1
3329,4,Divorced,57451,2,3,5
100,5,Married,23731,7,5,4
3780,4,Married,33101,5,2,4
429,5,Single,186651,4,4,4
1395,4,Married,44851,6,2,3
991,3,Married,27891,4,4,3
3266,2,Divorced,58281,2,3,1
2402,3,Single,23261,9,NA,4
1765,2,Single,135251,9,3,5
3793,5,Married,14201,2,2,3
3637,4,Married,80201,4,5,3
412,3,Married,36881,1,5,4
3720,5,Single,54821,2,4,4
4217,4,Single,160151,2,5,4
1062,3,Single,12001,1,3,4
2533,3,Married,56611,4,5,3
2150,4,Single,69291,10,5,7
400,5,Divorced,96131,1,3,6
1660,4,Married,56741,4,3,7
3476,2,Single,54841,2,3,7
632,3,Married,120611,3,4,3
3464,3,Divorced,56601,8,2,4
3134,4,Married,48211,7,2,3
4405,3,Married,64101,2,4,6
588,4,Married,52101,2,5,2
1904,5,Married,26951,4,4,5
406,5,Married,118781,3,3,3
2408,4,Single,170681,4,5,7
563,4,Married,24551,2,4,3
3675,4,Divorced,139641,2,2,2
140,2,Divorced,49411,10,5,3
2212,4,Married,24781,7,4,1
2914,3,Married,52281,3,2,5
3443,3,Single,44781,1,5,4
4660,4,Single,75471,8,4,3
4754,3,Divorced,50551,6,4,3
3119,4,Single,34641,2,5,4
1805,5,Single,57751,2,4,3
2660,4,Divorced,89431,9,5,7
2726,4,Married,192721,10,2,3
1110,5,Single,52381,2,3,5
3408,5,Married,46821,2,2,4
2407,4,Married,183001,1,4,7
4618,5,Married,52571,2,3,3
4617,4,Married,63491,1,4,4
1634,5,Married,48691,5,2,3
1304,4,Married,99851,2,2,4
3086,6,Married,36971,4,5,2
757,4,Single,74571,4,4,2
1726,5,Married,21191,10,3,4
3661,5,Divorced,39831,5,5,4
4571,5,Single,61181,1,5,4
3324,3,Single,62141,2,2,4
3225,2,Divorced,63471,2,2,3
323,5,Single,115101,1,2,6
5235,5,Divorced,71431,3,5,7
4817,5,Married,82681,2,5,4
1024,3,Divorced,80951,2,2,4
4117,3,Single,29041,5,2,3
1094,2,Married,60321,1,5,3
5520,4,Divorced,29761,2,2,4
444,5,Single,159921,4,5,4
1921,4,Married,46491,1,5,3
2626,2,Married,26961,4,4,4
1155,2,Single,23701,3,2,4
811,4,Married,125041,2,3,3
4763,4,Single,59741,8,3,7
3179,3,Divorced,47361,1,4,4
5609,4,Divorced,52961,5,4,4
4965,4,Divorced,67811,1,5,3
2127,5,Married,21741,4,2,4
5359,5,Single,66531,8,5,3
4394,4,Married,96991,9,4,4
2846,4,Divorced,67551,8,2,3
2883,2,Single,22131,2,4,5
801,5,Single,26101,2,5,4
1219,4,Single,28511,10,4,3
2302,4,Single,34521,3,2,5
3871,4,Married,52581,1,4,6
5120,5,Married,93551,1,2,5
5330,3,Divorced,104961,2,5,3
1559,3,Married,63801,7,5,2
2105,2,Single,26571,3,5,4
5436,5,Divorced,27161,1,5,3
336,3,Single,22011,5,3,4
3069,3,Married,65401,2,3,3
2659,4,Married,38161,2,4,3
3617,5,Divorced,52531,2,4,3
165,5,Single,109651,2,4,6
3241,3,Single,49361,1,2,3
1505,3,Married,25431,4,3,4
3515,4,Married,53041,2,4,4
916,4,Divorced,166591,8,4,3
3558,3,Married,42601,2,5,3
4584,2,Married,24761,2,3,3
4136,4,Single,31021,2,4,4
116,4,Married,22441,2,5,6
3629,5,Single,75961,10,3,1
682,5,Single,22851,1,4,4
1836,3,Single,30341,8,3,4
3417,4,Married,57151,7,5,1
623,5,Single,25761,9,5,4
5495,5,Married,41971,2,4,4
4450,5,Married,143361,2,2,4
2383,3,Married,34481,2,4,4
2652,5,Married,194061,4,4,3
168,6,Divorced,65381,3,4,4
3713,3,Single,43061,1,5,3
5082,4,Married,22581,2,5,3
5344,4,Single,45221,9,2,4
4865,3,Divorced,44871,2,4,6
1412,3,Divorced,44491,5,5,4
4808,2,Married,22181,2,3,2
4202,5,Single,191971,2,4,3
1572,4,Married,132121,5,2,5
1059,5,Married,65771,2,5,2
2353,4,Single,83921,2,2,6
1801,3,Single,45581,2,4,3
5024,5,Divorced,40311,4,5,4
722,4,Married,79691,1,3,4
2897,5,Married,26541,1,4,6
3394,4,Married,165551,9,4,5
5304,4,Single,45561,3,5,5
2888,5,Married,60911,2,3,7
5421,4,Divorced,195661,7,2,3
5537,4,Divorced,48101,9,4,4
3749,4,Married,45231,6,3,6
3778,5,Married,32021,3,5,3
1671,4,Married,23511,2,5,5
2724,5,Married,17021,6,5,3
4138,5,Married,180411,4,4,4
160,5,Married,28861,2,5,6
954,3,Married,20971,2,3,6
1985,3,Divorced,119351,2,4,7
2640,4,Divorced,25461,2,4,3
601,5,Single,25641,2,5,4
3369,5,Single,84121,2,4,3
5429,2,Divorced,141181,3,5,4
4188,5,Married,170461,8,5,4
1622,3,Divorced,25641,1,3,4
5579,4,Married,102661,2,4,4
2860,4,Single,50701,5,5,7
1699,3,Divorced,178611,3,4,3
4126,3,Married,42301,1,2,1
1795,4,Divorced,37801,8,3,3
419,3,Single,27681,1,4,1
4576,4,Married,90711,1,5,3
2292,3,Married,106481,4,2,2
5095,2,Married,136101,5,4,5
3826,4,Married,34081,2,2,3
4472,3,Divorced,29831,8,5,3
4086,5,Married,76321,2,2,4
1783,3,Single,98241,2,2,3
3373,5,Divorced,99501,2,2,4
2096,5,Married,20931,4,5,3
4414,4,Married,99801,2,4,2
3729,2,Single,38941,2,4,4
1905,5,Single,40511,6,4,4
178,3,Married,168351,4,4,4
3455,5,Married,62301,3,2,3
4287,3,Married,47171,2,4,4
3136,5,Single,132371,6,5,3
5326,5,Divorced,37551,2,2,3
3049,5,Divorced,65821,2,4,4
2120,2,Single,74061,7,5,3
5001,4,Divorced,48051,NA,5,3
3916,5,Married,27411,1,4,4
841,4,Married,42621,8,3,3
1741,3,Divorced,161841,1,5,3
5099,5,Single,115571,2,3,1
5311,4,Married,18781,2,5,3
5341,2,Single,109321,2,4,4
3804,4,Single,68111,2,4,5
1316,4,Single,43061,3,2,4
3964,4,Divorced,48591,2,5,4
4235,3,Single,53371,2,2,3
2433,5,Married,23401,3,5,3
4346,5,Single,74911,1,4,4
3554,4,Divorced,105271,5,5,4
2930,3,Single,165951,7,5,3
1244,5,Divorced,88341,5,4,2
4474,4,Single,55771,1,5,4
3123,5,Divorced,47071,2,4,5
106,4,Married,24001,5,4,4
4198,4,Married,98241,1,4,3
3008,5,Married,64471,7,3,4
365,3,Single,195021,4,5,4
4128,5,Single,27251,10,4,5
4627,5,Married,62721,2,2,4
1426,4,Married,21271,2,5,4
4168,5,Single,182001,1,3,4
4382,5,Single,20961,8,4,3
4707,5,Divorced,28861,4,3,5
4097,5,Single,20331,3,5,6
1675,3,Single,36221,2,5,1
3708,5,Married,42331,2,4,6
5019,4,Single,36811,4,NA,3
4684,2,Divorced,54601,7,4,4
4744,4,Divorced,21871,2,2,2
4447,4,Married,96021,2,5,4
4179,3,Single,28361,1,4,4
3127,2,Married,40891,1,2,3
3535,4,Married,166271,4,5,6
2583,4,Single,26191,7,5,4
1321,4,Married,56791,1,4,3
3581,3,Married,154021,5,5,4
2716,2,Single,59851,3,5,2
2502,3,Single,25791,10,3,2
2336,5,Married,30411,2,3,3
5439,2,Single,34471,1,2,6
2195,3,Divorced,195131,2,5,2
1846,4,Single,27731,2,4,4
4182,2,Single,71041,2,5,4
2810,4,Married,63221,5,2,3
3078,4,Married,20831,1,4,4
4692,4,Married,83811,5,5,4
1202,3,Single,26911,7,5,7
4273,2,Divorced,42861,10,4,7
5535,3,Divorced,26591,1,5,3
1138,4,Single,94341,2,4,4
2836,5,Divorced,55611,1,4,3
3775,3,Single,66461,2,4,3
1540,3,Divorced,77251,2,4,3
756,5,Divorced,107251,4,3,6
3752,4,Single,88471,2,4,4
3712,3,Married,20451,4,5,4
3482,5,Married,10091,8,4,4
4551,5,Married,33481,4,3,3
4312,3,Married,12811,3,2,3
1731,2,Single,28191,2,5,3
2514,4,Married,48511,9,4,3
1825,2,Single,40281,4,5,4
2418,5,Single,27201,2,5,3
5455,5,Married,81201,1,5,3
5269,5,Single,46471,4,5,4
2875,4,Single,46801,7,2,1
2870,5,Married,32211,5,5,3
5390,3,Divorced,86211,2,2,2
4765,4,Divorced,45771,6,3,4
4915,4,Married,45531,5,3,3
983,3,Single,53961,8,4,3
281,3,Married,67961,1,5,3
293,4,Divorced,76251,2,5,3
499,5,Single,74121,2,4,5
1347,4,Married,111591,2,4,3
4714,3,Married,49601,2,5,4
2510,5,Married,104751,4,2,4
1042,4,Married,148141,3,3,3
3362,4,Divorced,191411,4,5,3
4952,3,Married,54051,8,4,4
5512,4,Married,87931,7,3,3
201,5,Married,191891,1,4,4
5570,3,Married,38751,4,4,4
2796,5,Married,22161,3,2,3
1161,2,Married,117131,3,5,3
5508,3,Single,78611,2,2,2
3483,5,Married,37081,2,5,3
744,6,Single,137701,2,5,4
4825,3,Single,53041,1,2,3
2476,4,Married,26421,1,4,4
2698,3,Married,27591,10,4,7
4981,6,Single,68041,5,2,2
1888,5,Single,61421,3,4,3
2236,5,Married,25001,5,2,3
4484,5,Single,63891,1,4,3
1744,4,Single,111031,2,3,6
1753,6,Single,23421,4,2,3
4881,3,Single,68111,1,4,3
2748,4,Single,22971,7,5,3
2379,4,Married,24501,4,5,3
924,4,Divorced,50931,3,3,4
501,4,Single,53091,4,2,6
509,4,Single,30571,2,3,4
3109,4,Divorced,51211,8,5,5
3679,4,Single,168561,4,2,4
3925,2,Divorced,26861,6,5,4
5178,4,Single,61801,2,2,3
1261,5,Married,66321,1,3,4
4460,4,Single,35051,2,2,3
1612,4,Married,63971,5,4,4
1375,5,Married,62741,8,2,1
5498,5,Married,198591,4,2,4
3422,5,Single,75871,1,4,6
5143,5,Married,42581,3,2,3
5487,3,Married,43641,4,2,4
3431,2,Married,43351,2,5,6
1522,4,Married,53261,5,5,3
5545,3,Married,32801,6,5,4
3043,4,Married,54851,3,3,3
3004,3,Divorced,43421,4,4,7
4594,4,Divorced,27821,2,2,6
2278,2,Divorced,59801,5,2,3
5009,5,Single,43811,3,2,2
621,4,Single,25721,2,4,4
2859,3,Divorced,38331,3,3,2
1971,5,Single,42441,10,5,4
1856,5,Married,65001,7,3,6
3505,3,Married,184301,5,3,6
5058,4,Divorced,16011,5,4,4
5351,5,Married,26941,2,2,4
1067,5,Divorced,31491,3,5,2
3459,3,Single,176391,1,5,1
754,4,Single,23191,4,4,5
333,5,Single,116911,5,5,3
2894,4,Married,53241,3,2,3
5460,5,Divorced,167521,3,4,4
3502,2,Single,52281,2,5,3
5494,4,Married,27001,1,5,3
4331,5,Single,192461,4,5,6
1991,3,Married,25061,9,5,4
1743,5,Single,60621,2,2,3
5283,4,Married,43821,8,2,3
3100,4,Divorced,21431,2,4,3
1788,2,Married,61621,1,3,6
2216,4,Divorced,50941,4,4,6
1908,5,Divorced,68771,8,3,4
5332,4,Married,22741,4,2,6
4929,4,Single,44341,NA,2,2
575,2,Single,62881,1,2,3
703,5,Married,25531,2,5,5
3456,4,Single,76541,3,3,4
1151,4,Married,51601,2,5,4
773,3,Single,171591,6,3,2
3332,3,Divorced,128081,2,4,7
4579,3,Divorced,102211,1,4,3
548,4,Married,47791,1,5,7
3010,3,Married,37371,9,2,3
814,5,Married,23661,4,4,6
1956,4,Single,17061,8,4,4
2193,5,Divorced,163071,2,2,4
1028,4,Single,59331,1,4,4
2676,5,Married,34241,5,4,4
3198,2,Married,40371,1,5,3
4637,2,Married,25591,2,4,4
2231,5,Single,62011,3,5,3
5106,4,Single,44031,3,4,4
3320,4,Divorced,37611,4,3,4
2401,4,Single,109341,7,2,3
4262,2,Married,107611,4,5,6
4280,2,Single,51751,5,3,3
427,3,Married,138261,9,4,2
4888,5,Single,63341,2,5,3
5264,5,Single,49361,1,2,3
5432,4,Single,47751,4,5,4
2800,4,Married,28181,2,5,3
5612,4,Single,25151,2,5,4
2211,4,Single,23421,2,4,3
1256,6,Married,41941,1,3,4
3079,4,Married,106851,5,4,3
766,3,Married,20221,2,2,2
2371,4,Married,23141,4,4,6
3845,2,Single,42561,2,5,2
1477,4,Married,35801,5,5,2
551,5,Married,31621,3,5,2
944,2,Married,65241,1,2,3
4476,4,Married,28991,2,3,4
1579,6,Single,52311,2,4,5
4993,3,Divorced,23561,1,4,6
3592,4,Divorced,28001,4,5,1
4229,4,Divorced,118361,2,2,3
516,2,Married,109031,1,3,4
5242,5,Married,29731,4,5,1
4434,4,Single,142751,4,4,6
2272,5,Divorced,55621,9,4,3
2364,5,Married,45371,7,NA,6
258,2,Married,76421,3,2,3
4803,4,Married,179241,2,3,3
905,4,Married,52041,4,4,3
2306,3,Single,22771,2,5,3
1464,4,Married,27951,4,4,5
4070,4,Divorced,25321,2,2,3
2623,4,Married,25591,1,4,3
5085,4,Married,49081,5,4,4
1791,5,Married,23801,5,5,6
3806,6,Married,47651,9,4,5
4062,4,Single,20441,2,2,3
658,2,Married,26931,2,4,7
1268,3,Married,65861,10,3,4
5296,4,Married,32941,2,2,7
1763,3,Married,41711,1,4,5
3048,4,Single,27781,3,3,6
5314,4,Single,23771,7,3,4
351,4,Single,24041,2,3,4
3943,3,Single,23181,4,2,5
4201,3,Married,20081,3,5,4
1365,2,Divorced,62441,2,2,4
4562,3,Married,27991,5,4,1
2497,3,Married,105521,3,5,3
3597,4,Married,23291,4,2,3
5349,3,Single,40141,9,5,4
4459,4,Married,74031,2,3,5
1970,2,Married,22591,2,5,3
2093,5,Married,69321,2,5,6
4351,2,Divorced,46781,6,5,1
2922,4,Married,135821,2,4,4
3490,5,Single,23321,2,5,3
5157,4,Married,24131,2,4,3
5045,3,Married,97051,2,3,4
403,4,Married,42941,3,3,3
1794,3,Married,47211,4,3,4
2458,4,Divorced,25191,1,3,3
4038,4,Married,21211,2,3,3
5591,3,Single,29731,2,4,3
1651,5,Married,58551,2,2,4
4540,4,Single,36171,8,5,6
4998,2,Married,67251,10,4,4
4137,5,Divorced,103251,2,4,4
4016,5,Married,69491,2,4,3
3740,3,Married,106091,3,3,3
5035,2,Divorced,44471,2,5,5
1782,4,Married,21571,2,3,2
1605,4,Divorced,46011,1,3,3
4706,2,Single,170991,2,4,3
2319,6,Single,24791,2,3,3
706,5,Married,148521,4,5,4
1981,5,Divorced,72641,1,4,6
4000,2,Married,56661,2,2,3
2487,4,Married,78231,2,4,4
4631,5,Married,78801,4,4,3
5524,4,Single,131941,1,2,3
5410,4,Divorced,50671,2,5,4
2152,5,Married,50791,4,5,4
4277,4,Married,23211,10,5,1
1538,4,Married,174441,2,3,5
1174,4,Single,24041,7,4,3
3488,3,Married,34521,5,2,3
3843,5,Married,22701,3,4,3
5274,4,Divorced,173991,7,NA,4
3377,4,Single,54881,2,2,7
5044,5,Married,194191,8,3,3
1674,4,Single,28111,3,5,4
2202,5,Single,36331,4,2,1
397,2,Single,41631,10,4,5
2558,4,Married,21321,5,3,2
2339,2,Divorced,139731,2,5,4
3828,4,Married,26841,5,5,3
782,3,Married,108451,4,2,5
4462,3,Divorced,43771,6,5,3
1903,5,Single,37431,2,4,3
5091,4,Divorced,41481,2,5,4
2223,4,Single,10511,3,2,3
710,3,Married,107391,3,4,4
3696,5,Married,103881,1,5,3
3219,3,Divorced,114161,7,5,3
4537,4,Married,26001,4,3,6
1424,5,Married,24221,2,4,3
4360,5,Single,54721,4,5,4
1386,3,Married,24511,8,5,4
2430,3,Divorced,42401,2,2,3
4581,4,Divorced,109991,2,5,4
5155,5,Divorced,50031,NA,5,6
1309,5,Married,127421,2,2,5
573,5,Divorced,42271,5,5,4
3061,3,Single,39171,2,5,3
1750,5,Divorced,183031,7,3,3
2981,4,Single,23801,5,4,4
1314,5,Single,137261,4,5,7
1060,4,Single,47771,2,5,4
3819,3,Divorced,63851,2,4,7
4023,3,Married,199731,7,2,3
2969,4,Divorced,68611,5,4,3
3351,4,Single,49691,2,5,4
1734,3,Married,198451,8,5,4
4094,4,Married,133201,4,3,3
4442,3,Married,63471,3,5,4
4026,4,Single,27431,2,5,3
3354,3,Single,108801,2,5,6
4960,2,Divorced,23421,6,2,3
4144,4,Married,176501,2,3,7
3651,5,Divorced,40251,4,4,6
478,4,Married,97251,2,3,1
3668,4,Divorced,119041,2,4,5
5234,3,Married,21771,2,3,6
614,3,Divorced,75251,2,4,3
5414,4,Married,48341,2,4,2
1751,4,Single,20421,1,2,3
3670,5,Married,22201,2,5,3
5364,4,Married,10521,2,4,4
4863,5,Single,28211,2,5,4
1329,3,Married,192371,10,5,3
5371,5,Single,41071,4,4,3
1594,4,Married,83961,4,4,4
1533,3,Married,20071,2,5,3
3639,4,Married,196271,8,4,2
2342,2,Married,106861,2,5,3
4098,5,Single,29421,2,5,5
2847,2,Married,88581,7,2,3
2520,3,Married,167561,2,3,6
3924,3,Married,107981,7,4,6
4409,3,Married,23231,3,3,3
2274,4,Divorced,14161,2,3,4
2601,4,Single,46151,7,4,4
3276,5,Married,24611,3,5,5
549,5,Married,87221,2,3,4
1488,3,Married,39551,8,4,6
802,5,Divorced,99571,5,4,2
5202,4,Divorced,33761,6,3,4
2754,4,Single,88231,7,2,4
275,5,Single,103221,2,4,3
5213,4,Single,46211,3,5,4
343,4,Married,109761,2,5,4
4215,4,Married,36601,4,5,1
1236,4,Single,104821,2,3,7
2075,5,Married,71191,5,4,3
4983,4,Single,95821,1,5,3
3280,5,Married,45081,1,2,6
2541,4,Divorced,22071,7,4,5
1639,3,Married,77561,2,2,4
3277,4,Single,66941,2,4,3
3978,4,Single,36911,2,3,4
3187,5,Single,23771,9,5,3
1443,4,Divorced,23131,3,4,6
943,3,Married,176651,1,5,6
3425,5,Single,25961,9,5,5
3391,5,Single,47281,4,5,5
3615,4,Single,43021,3,2,4
5482,4,Married,29791,5,4,4
2756,5,Married,168851,3,2,3
4014,5,Divorced,55931,2,5,4
3209,2,Married,104451,4,4,4
2901,5,Single,87401,3,3,3
3932,3,Married,25141,4,3,3
1299,5,Married,76551,10,4,4
3145,4,Divorced,174651,9,3,4
3279,3,Married,73511,9,4,4
1912,4,Divorced,108201,6,5,3
2587,4,Divorced,121691,2,4,3
119,5,Divorced,196261,2,5,6
5400,5,Married,20701,5,2,3
5568,3,Single,67821,1,3,3
4844,3,Single,77791,6,5,3
4504,3,Single,27911,2,3,4
1678,3,Married,32011,2,5,4
2114,4,Married,49681,2,4,4
5291,6,Married,131201,2,2,7
5345,5,Married,40331,3,2,3
5079,2,Married,32911,2,3,3
3247,5,Divorced,42721,8,4,4
5549,4,Married,50561,8,5,3
4466,5,Divorced,28441,2,4,3
2920,3,Divorced,27031,3,4,3
952,5,Single,19041,2,4,5
1070,6,Married,82241,7,5,4
1455,4,Married,47661,2,4,4
4946,5,Single,26101,8,4,3
1471,3,Single,57311,9,3,3
1122,3,Married,25391,5,4,4
3739,5,Married,57141,6,3,3
4641,2,Divorced,43231,3,3,4
515,5,Divorced,73361,6,2,4
204,2,Married,134991,5,5,3
806,4,Single,137581,2,5,6
1930,2,Divorced,51551,3,4,4
3073,6,Single,22581,5,2,3
3437,4,Single,35971,4,3,3
2743,2,Divorced,25151,1,4,3
676,4,Single,44201,10,2,4
3288,2,Married,65781,1,5,4
445,4,Married,44221,5,5,3
2030,3,Divorced,102741,5,4,4
4441,4,Married,53431,2,3,6
1843,5,Divorced,23761,5,3,4
2566,2,Married,53461,1,3,4
5023,6,Divorced,28271,9,4,4
4936,5,Divorced,199431,3,3,4
2072,5,Married,31311,5,5,4
2016,5,Married,25521,3,2,3
5112,3,Married,44771,2,4,7
5558,4,Married,64741,3,3,4
4799,4,Single,30331,2,4,3
2985,5,Married,29361,3,2,4
959,4,Single,186061,2,3,5
1037,4,Married,21681,1,5,3
1178,3,Divorced,28531,5,2,6
2327,5,Married,170481,5,4,4
1391,4,Married,22901,5,5,6
5402,4,Married,36001,2,2,3
1491,5,Single,21071,1,5,3
2020,3,Married,41151,2,5,2
5563,5,Single,43271,9,5,5
816,4,Married,178561,4,4,3
4766,3,Single,31961,5,3,4
4713,4,Divorced,190811,4,5,3
394,4,Divorced,89661,2,4,4
2820,4,Divorced,22101,9,5,5
4019,5,Single,45391,5,5,6
3436,2,Single,27411,8,4,4
5543,2,Divorced,34911,3,2,1
2560,4,Married,45411,2,3,5
2331,3,Married,26781,2,5,4
2138,4,Married,73791,8,2,4
2317,4,Married,62721,5,5,4
1728,3,Single,52201,2,5,4
4731,5,Married,27431,6,4,2
3846,5,Married,49981,1,5,4
4099,4,Divorced,102521,9,NA,4
452,4,Married,27811,9,3,3
4211,3,Married,68521,2,3,3
2924,5,Single,49501,2,3,4
3472,3,Single,35791,2,5,4
5206,4,Married,131911,2,3,3
1140,5,Divorced,103771,2,3,3
4348,3,Married,22351,3,4,3
781,6,Single,105021,4,5,5
5419,3,Married,20111,6,5,5
3742,2,Married,18591,1,5,3
4775,4,Married,37601,1,3,3
1891,4,Single,177791,2,3,6
3574,4,Divorced,68331,3,2,4
3470,3,Married,68121,2,3,3
2585,4,Single,51711,1,2,2
5218,4,Divorced,197401,4,5,3
3559,3,Married,187111,3,3,1
5514,3,Married,36921,2,5,6
932,3,Single,25591,2,2,4
989,4,Married,25171,3,4,4
1282,4,Married,66231,6,4,4
1083,4,Married,182651,10,4,5
2886,5,Divorced,161241,3,4,3
5299,2,Married,25851,4,5,6
908,3,Divorced,182131,9,2,4
3336,3,Married,83801,NA,4,4
2038,5,Single,29941,5,3,3
,4,Single,12231,2,3,4
,4,Married,11181,2,4,4
,5,Single,28751,2,4,4
,6,Married,188241,7,2,5
,3,Married,135771,2,3,3
,5,Married,26251,2,4,5
,4,Single,187891,4,5,5
,5,Married,45381,9,4,4
,4,Married,198471,5,5,7
,4,Married,105121,2,2,3
,3,Divorced,44441,2,5,3
,4,Married,21541,5,5,4
,4,Single,191901,4,2,3
,5,Divorced,44901,3,3,2
,5,Married,35061,4,3,5
,4,Divorced,23721,4,3,4
,2,Married,102311,2,2,3
,2,Married,54101,1,3,5
,2,Single,79781,2,4,3
,2,Divorced,38671,2,4,5
,4,Married,28381,2,2,6
,4,Single,46951,2,2,3
,4,Divorced,33391,2,5,3
,3,Single,20801,1,4,7
,5,Married,20961,1,2,3
,2,Divorced,62091,6,4,6
,6,Married,180611,2,5,3
,6,Divorced,171231,6,4,3
,3,Single,23721,5,2,4
,4,Married,48831,2,4,2
,4,Single,39041,2,5,3
,2,Single,46271,9,5,3
,2,Married,70941,2,2,3
,4,Single,34231,7,2,5
,4,Married,66741,4,2,3
,5,Divorced,168801,2,5,3
,4,Married,90941,2,2,1
,6,Married,84461,1,5,4
,4,Married,119161,5,4,4
,4,Divorced,45341,2,5,3
,4,Single,98521,1,3,6
,5,Single,61511,2,5,4
,3,Married,23021,5,4,4
,4,Single,23621,7,4,3
,5,Single,178611,2,3,6
,4,Single,191871,2,5,3
,4,Married,197171,2,5,2
,2,Married,35441,4,3,4
,6,Married,85001,5,4,3
,5,Married,46611,2,5,4
,3,Divorced,41031,7,5,3
,5,Single,42491,3,2,3
,4,Divorced,140261,2,3,5
,4,Married,68931,1,5,4
,5,Married,61251,1,2,4
,5,Married,36691,3,2,3
,4,Divorced,100081,7,5,4
,3,Married,23871,4,5,2
,3,Married,46391,1,4,3
,4,Married,78981,8,5,3
,2,Single,25341,1,5,2
,4,Single,131421,2,3,5
,5,Married,16111,1,3,3
,3,Single,53631,2,4,5
,5,Married,50711,9,2,4
,3,Married,136951,1,3,4
,5,Single,134021,8,2,2
,5,Married,20291,4,3,4
,4,Married,63771,2,4,4
,4,Married,54291,2,4,4
,5,Divorced,27851,1,2,3
,5,Divorced,46141,3,2,4
,2,Single,26101,7,3,3
,6,Single,66871,2,4,1
,5,Single,47241,3,5,5
,5,Married,61791,2,5,4
,4,Married,61201,1,2,3
,2,Divorced,105961,8,5,4
,2,Divorced,54671,2,4,7
,5,Married,29961,10,2,5
,2,Married,99981,6,2,4
,5,Married,40781,9,5,4
,5,Married,109201,1,2,4
,4,Married,62321,2,5,4
,2,Divorced,132471,2,5,4
,6,Divorced,40811,3,4,4
,5,Single,57691,2,5,4
,4,Single,23941,2,4,4
,4,Married,39041,2,2,4
,3,Divorced,167991,8,3,3
,5,Married,29501,5,3,2
,4,Single,36291,9,5,3
,5,Single,93621,3,4,7
,3,Married,32291,2,4,3
,5,Married,35781,3,4,3
,2,Married,79881,2,4,4
,4,Married,42841,5,5,6
,4,Single,75531,2,5,4
,4,,,,,
