employeeID ,jobID ,performanceRating ,spentTime ,standardHours ,totalWorkingYears ,inTime,outTime 
3356,476,3,01:00:00,8,4,2020-12-02 10:12:30,2020-12-02 21:17:43
4914,4452,3,02:00:00,8,9,2020-12-02 09:57:24,2020-12-02 19:00:44
2781,1545,3,03:00:00,8,9,2020-12-02 10:28:55,2020-12-02 16:32:30
2338,1849,3,04:00:00,8,7,2020-12-02 10:20:38,2020-12-02 21:06:48
1250,2985,3,07:00:00,8,22,2020-12-02 10:14:42,2020-12-02 16:10:19
766,171,3,08:30:00,8,3,2020-12-02 10:07:25,2020-12-02 19:48:48
4385,1499,3,15:30:00,8,13,2020-12-02 10:03:48,2020-12-02 16:40:53
4912,4447,3,17:00:00,8,5,2020-12-02 10:13:23,2020-12-02 19:30:14
4071,4040,3,04:00:00,8,5,2020-12-02 10:13:39,2020-12-02 17:51:09
2554,636,3,09:00:00,8,4,2020-12-02 09:53:45,2020-12-02 16:14:20
4491,1121,3,09:20:00,8,0,2020-12-02 10:14:06,2020-12-02 17:54:29
5104,1861,3,09:50:00,8,22,2020-12-02 10:13:49,2020-12-02 16:24:39
1061,3079,3,10:05:00,8,16,2020-12-02 10:10:56,2020-12-02 18:02:57
3685,4850,3,12:05:00,8,9,2020-12-02 10:24:52,2020-12-02 16:04:27
2502,254,3,14:05:00,8,1,2020-12-02 09:31:36,2020-12-02 16:27:58
1702,4310,3,14:20:00,8,4,2020-12-02 10:03:16,2020-12-02 17:26:44
3923,4174,4,00:00:00,8,8,2020-12-02 09:55:40,2020-12-02 15:17:48
1353,5580,4,04:00:00,8,4,2020-12-02 10:18:08,2020-12-02 16:52:16
5360,1408,3,05:30:00,8,19,2020-12-02 09:51:32,2020-12-02 17:45:54
2690,463,3,06:00:00,8,27,2020-12-02 10:01:56,2020-12-02 18:04:37
1413,166,3,06:15:00,8,8,2020-12-02 09:55:34,2020-12-02 20:21:55
1672,4862,3,07:30:00,8,21,2020-12-02 10:13:54,2020-12-02 20:05:19
2077,1340,3,07:35:00,8,4,2020-12-02 09:31:03,2020-12-02 20:30:20
1872,3064,3,08:00:00,8,3,2020-12-02 09:47:33,2020-12-02 20:20:57
2978,5165,3,12:30:00,8,21,2020-12-02 09:42:35,2020-12-02 15:28:57
2112,2605,4,13:00:00,8,8,2020-12-02 09:49:44,2020-12-02 20:05:18
4408,3402,3,16:30:00,8,30,2020-12-02 09:54:14,2020-12-02 17:13:19
1603,104,3,16:50:00,8,15,2020-12-02 10:02:02,2020-12-02 19:12:28
570,94,3,17:20:00,8,17,2020-12-02 09:48:49,2020-12-02 16:05:56
1940,2223,3,18:20:00,8,21,2020-12-02 10:24:42,2020-12-02 19:52:31
3967,4519,3,19:05:00,8,19,2020-12-02 09:59:47,2020-12-02 17:28:52
3990,4198,3,21:05:00,8,7,2020-12-02 09:53:46,2020-12-02 17:57:12
2419,550,3,02:00:00,8,33,NA,2020-12-02 17:09:19
5603,270,3,04:00:00,8,23,2020-12-02 09:48:57,2020-12-02 17:08:19
3122,3355,3,10:30:00,8,19,2020-12-02 09:40:42,2020-12-02 16:14:20
4237,3308,3,10:40:00,8,18,2020-12-02 09:50:58,2020-12-02 18:03:17
272,1893,3,11:10:00,8,21,2020-12-02 10:06:31,2020-12-02 19:12:24
1224,4520,3,12:40:00,8,3,2020-12-02 10:12:44,2020-12-02 18:55:50
3560,3253,3,12:50:00,8,26,2020-12-02 09:52:30,2020-12-02 16:38:12
5068,4834,4,13:50:00,8,10,2020-12-02 09:55:19,2020-12-02 17:12:47
5566,2130,3,14:50:00,8,16,2020-12-02 09:40:31,2020-12-02 15:53:02
255,4128,3,15:20:00,8,14,2020-12-02 09:41:19,2020-12-02 16:05:37
3853,5134,4,16:20:00,8,6,2020-12-02 09:50:49,2020-12-02 16:13:37
1860,5470,4,16:22:00,8,30,2020-12-02 09:40:57,2020-12-02 17:18:48
4598,3879,3,17:22:00,8,9,2020-12-02 10:21:13,2020-12-02 17:05:05
1180,4377,3,17:37:00,8,6,2020-12-02 10:08:07,2020-12-02 17:38:50
3472,4751,3,17:42:00,8,1,NA,2020-12-02 17:38:46
5324,3225,3,17:57:00,8,1,2020-12-02 10:35:38,2020-12-02 17:06:51
3202,2670,3,18:07:00,8,8,2020-12-02 09:52:46,2020-12-02 17:47:38
3288,21,3,19:07:00,8,29,2020-12-02 10:04:59,2020-12-02 18:25:39
5353,1296,4,23:30:00,8,8,2020-12-02 09:55:33,2020-12-02 19:47:21
2122,1716,3,00:00:00,8,8,2020-12-02 10:15:16,2020-12-02 16:23:43
4421,4991,3,01:00:00,8,5,2020-12-02 10:01:51,2020-12-02 17:12:22
4091,2718,3,04:00:00,8,23,2020-12-02 10:09:28,2020-12-02 17:15:28
2618,2378,3,07:00:00,8,13,2020-12-02 10:18:11,2020-12-02 18:55:16
1596,922,3,07:01:00,8,18,2020-12-02 10:01:22,2020-12-02 16:35:59
4783,1643,3,08:00:00,8,15,2020-12-02 09:40:38,2020-12-02 17:56:06
4402,3533,3,10:00:00,8,31,2020-12-02 10:03:30,2020-12-02 16:24:28
3872,5225,4,11:00:00,8,18,2020-12-02 10:21:51,2020-12-02 21:10:04
5444,1699,4,11:30:00,8,2,2020-12-02 09:54:06,2020-12-02 20:44:19
4263,2182,3,12:00:00,8,1,2020-12-02 09:36:55,2020-12-02 16:54:06
2053,4554,3,13:00:00,8,19,2020-12-02 10:10:20,2020-12-02 20:26:42
5065,5299,4,15:00:00,8,18,2020-12-02 09:49:32,2020-12-02 20:14:52
5198,3700,3,16:00:00,8,10,2020-12-02 09:52:48,2020-12-02 17:43:54
3359,5034,3,17:00:00,8,6,2020-12-02 10:14:24,2020-12-02 19:49:37
2946,5297,3,17:20:00,8,7,2020-12-02 10:04:21,2020-12-02 16:22:31
1341,5591,3,18:20:00,8,10,2020-12-02 10:05:41,2020-12-02 17:05:44
3719,2140,3,23:00:00,8,20,2020-12-02 09:47:20,2020-12-02 19:09:09
4210,2085,3,04:00:00,8,14,2020-12-02 09:47:06,2020-12-02 20:35:49
648,5080,3,06:15:00,8,3,2020-12-02 10:09:43,2020-12-02 19:34:49
4655,4139,3,06:25:00,8,23,2020-12-02 09:37:02,2020-12-02 20:13:10
420,1251,3,06:55:00,8,10,2020-12-02 09:45:57,2020-12-02 16:03:14
3586,2480,3,07:05:00,8,24,2020-12-02 09:39:16,2020-12-02 16:29:57
2871,4002,3,07:20:00,8,9,2020-12-02 10:11:10,2020-12-02 18:03:37
4618,5553,4,07:30:00,8,9,2020-12-02 10:14:57,2020-12-02 17:50:30
4257,4482,3,07:40:00,8,14,2020-12-02 09:49:00,2020-12-02 18:03:00
4406,3142,3,07:55:00,8,4,2020-12-02 09:54:55,2020-12-02 16:14:36
589,3529,3,11:10:00,8,7,2020-12-02 09:51:53,2020-12-02 16:50:37
4844,425,4,11:15:00,8,8,2020-12-02 09:48:31,2020-12-02 17:09:48
4574,4889,3,11:25:00,8,7,2020-12-02 09:37:22,2020-12-02 19:05:59
5590,3382,3,11:30:00,8,1,2020-12-02 10:11:57,2020-12-02 15:54:06
3244,2893,3,11:55:00,8,5,2020-12-02 10:06:46,2020-12-02 20:45:24
2604,2164,3,15:00:00,8,23,2020-12-02 09:52:30,2020-12-02 17:47:11
2826,2674,3,15:10:00,8,1,2020-12-02 10:14:27,2020-12-02 19:12:37
581,4199,3,15:25:00,8,5,2020-12-02 10:10:55,2020-12-02 17:17:49
102,4378,3,15:35:00,8,4,2020-12-02 09:54:32,2020-12-02 18:02:46
769,3594,4,15:45:00,8,6,2020-12-02 09:58:38,2020-12-02 17:48:32
2039,797,3,16:30:00,8,27,2020-12-02 09:33:44,2020-12-02 17:41:19
995,5425,3,16:40:00,8,15,2020-12-02 10:45:40,2020-12-02 18:05:42
4397,2945,3,17:30:00,8,18,2020-12-02 10:02:58,2020-12-02 17:18:40
2538,132,3,17:40:00,8,9,2020-12-02 09:58:00,2020-12-02 17:37:59
1379,804,3,18:00:00,8,11,2020-12-02 09:52:41,2020-12-02 18:05:14
5154,4126,3,19:30:00,8,10,2020-12-02 10:25:56,2020-12-02 17:20:05
1687,4404,3,19:31:00,8,23,2020-12-02 10:19:42,2020-12-02 18:06:07
393,4624,4,19:46:00,8,10,2020-12-02 10:04:24,2020-12-02 16:14:39
3656,1712,3,19:47:00,8,18,2020-12-02 09:43:14,2020-12-02 16:27:56
2076,5289,3,19:57:00,8,21,2020-12-02 10:00:19,2020-12-02 19:28:57
3650,340,3,19:58:00,8,21,2020-12-02 10:15:00,2020-12-02 18:01:52
2832,4824,3,20:13:00,8,2,2020-12-02 09:37:13,2020-12-02 16:27:14
216,3067,3,21:00:00,8,9,2020-12-02 09:32:41,2020-12-02 19:51:23
3234,1913,3,21:30:00,8,18,2020-12-02 10:00:44,2020-12-02 16:09:19
3798,295,3,22:00:00,8,3,2020-12-02 10:05:58,2020-12-02 16:28:23
4927,4746,3,23:45:00,8,6,2020-12-02 09:46:20,2020-12-02 16:45:29
1048,819,3,04:00:00,8,5,2020-12-02 09:56:14,2020-12-02 17:15:18
2385,3812,4,06:00:00,8,22,2020-12-02 10:09:40,2020-12-02 19:53:17
1290,479,3,06:30:00,8,5,2020-12-02 10:20:21,2020-12-02 16:50:36
1780,66,3,06:40:00,8,8,2020-12-02 09:41:50,2020-12-02 20:43:39
3669,657,3,06:55:00,8,16,2020-12-02 10:16:17,2020-12-02 20:34:28
627,3531,4,07:00:00,8,10,2020-12-02 09:51:59,2020-12-02 17:29:00
2661,2510,3,07:50:00,8,7,2020-12-02 09:40:50,2020-12-02 17:42:20
670,761,3,08:00:00,8,3,2020-12-02 09:46:08,2020-12-02 18:28:24
3417,2162,3,10:30:00,8,0,2020-12-02 09:59:26,2020-12-02 15:46:46
1546,3215,3,10:45:00,8,6,2020-12-02 09:41:56,2020-12-02 16:51:06
4826,395,3,13:00:00,8,6,2020-12-02 10:08:10,2020-12-02 17:39:40
1501,1797,3,13:30:00,8,2,2020-12-02 09:59:05,2020-12-02 16:23:23
2416,361,3,15:00:00,8,9,2020-12-02 10:25:49,2020-12-02 16:09:35
2955,5248,3,15:15:00,8,4,2020-12-02 10:14:00,2020-12-02 17:33:34
4103,4716,3,16:30:00,8,6,2020-12-02 10:08:17,2020-12-02 17:40:01
3039,352,3,17:45:00,8,6,2020-12-02 09:59:41,2020-12-02 16:30:55
1505,2312,3,18:05:00,8,11,2020-12-02 09:32:56,2020-12-02 16:38:48
3002,3143,3,18:30:00,8,20,2020-12-02 09:32:22,2020-12-02 17:30:08
2285,528,3,19:00:00,8,22,2020-12-02 09:49:22,2020-12-02 16:06:22
1064,4511,4,19:45:00,8,9,2020-12-02 10:28:49,2020-12-02 17:42:50
2155,3655,4,20:15:00,8,10,2020-12-02 09:54:15,2020-12-02 16:09:45
2836,2846,3,22:15:00,8,6,2020-12-02 10:08:50,2020-12-02 15:49:58
3355,573,3,23:00:00,8,1,2020-12-02 09:46:38,2020-12-02 17:17:54
1494,2305,4,01:00:00,8,8,2020-12-02 09:46:25,2020-12-02 18:22:41
3103,1820,3,01:30:00,8,10,2020-12-02 10:26:57,2020-12-02 16:11:00
1928,2609,4,04:00:00,8,16,2020-12-02 10:04:55,2020-12-02 19:00:47
3755,2374,3,06:00:00,8,15,2020-12-02 10:12:14,2020-12-02 17:07:05
182,116,3,06:30:00,8,14,2020-12-02 10:05:03,2020-12-02 20:52:41
364,1363,3,06:37:00,8,2,2020-12-02 09:59:23,2020-12-02 17:36:07
4465,4331,3,07:02:00,8,7,2020-12-02 09:53:25,2020-12-02 16:17:09
4123,2540,3,07:32:00,8,1,2020-12-02 09:47:32,2020-12-02 20:52:22
3584,2608,3,07:42:00,8,28,2020-12-02 10:07:22,2020-12-02 18:02:18
687,4228,4,13:00:00,8,10,2020-12-02 10:07:54,2020-12-02 19:58:38
3841,3648,3,14:00:00,8,1,2020-12-02 09:59:22,2020-12-02 17:43:27
2624,2515,3,16:00:00,8,7,2020-12-02 09:56:30,2020-12-02 16:06:30
4690,1359,3,16:15:00,8,14,2020-12-02 09:47:29,2020-12-02 16:59:38
448,815,3,16:30:00,8,2,2020-12-02 10:27:34,2020-12-02 16:27:49
1398,5252,3,16:55:00,8,6,2020-12-02 09:58:37,2020-12-02 17:08:37
5414,3554,3,17:15:00,8,26,2020-12-02 10:16:16,2020-12-02 15:35:30
2928,2173,3,17:35:00,8,6,2020-12-02 10:08:21,2020-12-02 18:08:31
5596,4495,4,17:45:00,8,1,2020-12-02 10:03:13,2020-12-02 17:25:24
2224,1595,3,18:00:00,8,28,2020-12-02 10:33:52,2020-12-02 16:42:23
1645,3418,3,18:25:00,8,6,2020-12-02 10:07:26,2020-12-02 16:51:12
3555,4479,3,18:55:00,8,5,2020-12-02 09:51:56,2020-12-02 18:07:57
4129,1625,3,19:40:00,8,5,2020-12-02 10:03:25,2020-12-02 17:17:16
4358,4754,3,20:10:00,8,8,2020-12-02 09:43:32,2020-12-02 17:43:13
1925,2761,3,20:25:00,8,5,2020-12-02 09:29:25,2020-12-02 16:16:32
1663,4401,4,22:00:00,8,32,2020-12-02 09:45:43,2020-12-02 17:00:15
1072,2402,3,04:00:00,8,6,2020-12-02 10:19:45,2020-12-02 16:33:36
5020,3163,4,08:00:00,8,25,2020-12-02 09:49:49,2020-12-02 20:25:17
3046,4203,4,08:01:00,8,15,2020-12-02 09:58:47,2020-12-02 16:05:01
4254,3835,3,08:02:00,8,1,2020-12-02 10:09:57,2020-12-02 19:58:29
1751,1798,3,08:04:00,8,10,2020-12-02 09:57:39,2020-12-02 20:21:05
1009,2086,3,08:14:00,8,7,2020-12-02 09:57:26,2020-12-02 17:05:30
5194,1575,3,08:24:00,8,10,2020-12-02 09:46:31,2020-12-02 17:48:49
5190,1143,3,08:25:00,8,20,2020-12-02 10:21:57,2020-12-02 15:54:01
5602,2904,3,08:28:00,8,2,2020-12-02 09:43:31,2020-12-02 17:33:28
1455,242,4,08:29:00,8,12,2020-12-02 09:42:12,2020-12-02 15:05:57
3935,3651,3,08:30:00,8,10,2020-12-02 09:48:15,2020-12-02 17:50:41
3701,3637,3,08:32:00,8,12,2020-12-02 09:49:22,2020-12-02 16:08:05
1456,649,3,08:52:00,8,2,2020-12-02 10:39:14,2020-12-02 20:55:44
1149,773,3,08:53:00,8,10,2020-12-02 10:16:25,2020-12-02 18:48:22
211,1697,3,08:58:00,8,17,NA,2020-12-02 16:16:57
3435,3040,3,09:28:00,8,15,2020-12-02 10:05:02,2020-12-02 18:25:41
1660,2517,3,09:30:00,8,7,2020-12-02 10:05:24,2020-12-02 15:44:47
1681,494,4,09:50:00,8,5,2020-12-02 09:36:02,2020-12-02 16:39:06
5330,3069,3,10:00:00,8,12,2020-12-02 10:03:00,2020-12-02 18:45:08
4362,2653,3,10:01:00,8,20,2020-12-02 09:29:10,2020-12-02 18:32:24
5610,4076,4,11:21:00,8,16,2020-12-02 09:59:32,2020-12-02 18:18:24
2240,3394,4,11:25:00,8,9,2020-12-02 09:43:03,2020-12-02 16:51:02
3748,557,3,11:40:00,8,33,2020-12-02 10:16:52,2020-12-02 17:15:14
3940,4965,4,11:42:00,8,10,2020-12-02 09:48:32,2020-12-02 17:36:03
5523,3859,3,11:47:00,8,1,2020-12-02 09:58:12,2020-12-02 16:35:55
2957,5032,4,11:57:00,8,3,2020-12-02 09:43:12,2020-12-02 19:40:20
843,239,3,12:57:00,8,36,2020-12-02 10:07:06,2020-12-02 16:55:20
4121,4742,3,13:10:00,8,6,2020-12-02 10:04:29,2020-12-02 17:31:40
1303,1033,3,13:15:00,8,10,2020-12-02 09:53:53,2020-12-02 17:06:14
3292,1442,3,14:50:00,8,13,2020-12-02 09:49:48,2020-12-02 17:32:13
1283,5433,3,14:55:00,8,25,2020-12-02 10:07:50,2020-12-02 17:27:51
3478,1394,3,15:15:00,8,23,2020-12-02 09:56:10,2020-12-02 16:30:23
2017,1936,3,15:25:00,8,12,2020-12-02 09:48:26,2020-12-02 16:10:11
977,5149,3,15:30:00,8,7,2020-12-02 10:15:56,2020-12-02 17:22:28
4488,4432,3,15:32:00,8,5,2020-12-02 09:30:21,2020-12-02 17:18:28
4371,4612,3,15:40:00,8,6,2020-12-02 09:49:35,2020-12-02 16:49:45
5393,4650,3,15:50:00,8,25,2020-12-02 10:00:59,2020-12-02 17:30:18
4929,793,3,15:55:00,8,9,2020-12-02 09:49:58,2020-12-02 18:09:08
3532,3931,3,16:20:00,8,2,2020-12-02 09:40:31,2020-12-02 19:21:46
3822,4729,3,16:30:00,8,26,2020-12-02 09:37:18,2020-12-02 17:39:07
1899,2071,3,18:00:00,8,10,2020-12-02 10:18:44,2020-12-02 16:26:11
3068,3185,4,18:10:00,8,1,2020-12-02 10:03:44,2020-12-02 18:57:28
1890,4950,3,18:11:00,8,1,2020-12-02 09:47:44,2020-12-02 17:05:42
3310,4756,3,18:16:00,8,1,2020-12-02 10:05:26,2020-12-02 19:47:15
3406,527,3,18:31:00,8,8,2020-12-02 09:40:59,2020-12-02 15:51:32
2802,1018,3,18:51:00,8,26,2020-12-02 10:11:09,2020-12-02 16:22:04
5081,2714,4,19:31:00,8,34,2020-12-02 10:10:59,2020-12-02 15:35:18
3207,1184,3,19:41:00,8,2,2020-12-02 09:48:25,2020-12-02 16:26:54
1267,1940,3,23:00:00,8,26,2020-12-02 09:57:46,2020-12-02 17:30:01
3251,4745,3,23:20:00,8,4,2020-12-02 10:03:34,2020-12-02 17:56:17
1975,544,3,00:00:00,8,31,2020-12-02 10:06:28,2020-12-02 16:40:26
5118,1857,4,04:00:00,8,25,2020-12-02 10:03:07,2020-12-02 18:37:46
4970,2492,3,09:00:00,8,15,2020-12-02 09:59:50,2020-12-02 18:40:37
4290,4517,3,09:30:00,8,5,2020-12-02 10:28:10,2020-12-02 19:24:08
656,97,3,09:40:00,8,26,2020-12-02 09:55:16,2020-12-02 16:25:27
1550,743,3,10:40:00,8,14,2020-12-02 09:38:27,2020-12-02 18:17:20
5377,3878,3,10:50:00,8,4,2020-12-02 10:19:29,2020-12-02 16:54:48
4591,3513,3,12:50:00,8,18,2020-12-02 10:16:15,2020-12-02 19:18:19
2936,3218,3,13:20:00,8,23,2020-12-02 09:57:30,2020-12-02 17:42:34
3531,370,4,13:50:00,8,18,2020-12-02 10:19:21,2020-12-02 17:05:18
2563,3159,3,14:50:00,8,10,2020-12-02 10:14:12,2020-12-02 20:48:53
1553,3056,3,20:00:00,8,2,2020-12-02 10:16:45,2020-12-02 16:16:09
4187,3906,3,20:30:00,8,8,2020-12-02 10:08:37,2020-12-02 17:35:15
1557,25,3,20:40:00,8,10,2020-12-02 09:55:20,2020-12-02 16:54:31
260,5083,3,22:40:00,8,10,2020-12-02 10:13:15,2020-12-02 16:04:04
5088,4525,3,22:50:00,8,5,2020-12-02 09:37:20,2020-12-02 17:58:23
4141,1644,4,23:50:00,8,2,2020-12-02 10:10:14,2020-12-02 16:15:32
314,1529,3,04:00:00,8,10,2020-12-02 09:57:50,2020-12-02 17:40:03
622,1035,3,06:00:00,8,22,2020-12-02 09:36:06,2020-12-02 19:19:24
289,5000,3,07:00:00,8,21,NA,2020-12-02 15:51:10
3890,300,3,07:20:00,8,2,2020-12-02 10:03:21,2020-12-02 17:21:20
3338,4990,3,07:30:00,8,10,2020-12-02 10:13:22,2020-12-02 17:49:37
1977,2750,4,08:30:00,8,6,2020-12-02 09:56:36,2020-12-02 15:42:40
1026,3484,3,08:35:00,8,10,2020-12-02 10:11:09,2020-12-02 17:44:13
925,3613,3,08:50:00,8,10,2020-12-02 09:37:17,2020-12-02 16:59:27
4053,4043,3,09:05:00,8,10,2020-12-02 09:47:49,2020-12-02 17:29:09
4388,783,3,10:05:00,8,10,2020-12-02 10:18:06,2020-12-02 18:47:16
801,2988,4,10:15:00,8,25,2020-12-02 09:55:51,2020-12-02 15:32:40
3069,2692,3,11:15:00,8,9,2020-12-02 09:58:07,2020-12-02 18:04:09
5535,3231,3,11:25:00,8,10,2020-12-02 09:57:49,2020-12-02 19:08:58
5528,4782,3,11:40:00,8,9,2020-12-02 10:04:39,2020-12-02 18:57:43
5333,134,3,13:40:00,8,9,2020-12-02 10:08:12,2020-12-02 17:06:56
5211,4653,3,13:50:00,8,10,2020-12-02 09:46:53,2020-12-02 20:42:07
327,5547,3,13:52:00,8,19,2020-12-02 09:58:21,2020-12-02 18:28:28
783,1514,3,14:02:00,8,3,2020-12-02 10:07:56,2020-12-02 17:07:16
3760,4443,3,14:22:00,8,10,2020-12-02 09:56:13,2020-12-02 15:43:37
3460,333,3,15:45:00,8,21,2020-12-02 10:22:35,2020-12-02 20:35:07
3724,2027,3,16:25:00,8,23,2020-12-02 10:12:05,2020-12-02 16:56:04
5332,2995,3,16:40:00,8,36,2020-12-02 10:18:36,2020-12-02 18:48:07
4654,3486,3,19:30:00,8,6,2020-12-02 10:00:02,2020-12-02 16:38:06
1525,5049,4,19:45:00,8,10,2020-12-02 09:52:57,2020-12-02 16:33:51
3922,49,3,20:15:00,8,9,2020-12-02 10:01:03,2020-12-02 17:25:20
250,2570,3,20:45:00,8,10,2020-12-02 10:09:12,2020-12-02 18:24:44
3458,1024,3,21:00:00,8,9,2020-12-02 09:56:04,2020-12-02 16:22:40
1245,3305,3,21:15:00,8,33,2020-12-02 09:23:33,2020-12-02 15:59:18
2666,772,3,21:45:00,8,11,2020-12-02 09:40:14,2020-12-02 18:58:41
1675,4815,3,21:55:00,8,10,2020-12-02 10:07:28,2020-12-02 16:14:36
3486,4863,3,22:00:00,8,7,2020-12-02 09:33:42,2020-12-02 17:58:41
3447,218,3,04:00:00,8,31,2020-12-02 09:51:53,2020-12-02 17:26:03
460,1669,4,05:00:00,8,7,NA,2020-12-02 17:17:57
5197,1597,3,05:15:00,8,17,2020-12-02 10:06:58,2020-12-02 20:51:31
2045,3908,4,06:15:00,8,11,2020-12-02 10:01:30,2020-12-02 15:42:23
4214,4537,3,19:30:00,8,5,2020-12-02 09:47:05,2020-12-02 16:59:26
1712,107,3,20:00:00,8,29,2020-12-02 10:01:38,2020-12-02 17:06:13
853,5356,4,20:05:00,8,0,2020-12-02 10:22:36,2020-12-02 19:23:11
3953,4016,3,23:30:00,8,10,2020-12-02 09:49:44,2020-12-02 16:41:40
5479,4197,3,00:15:00,8,8,2020-12-02 09:45:11,2020-12-02 16:24:23
3038,1096,3,00:45:00,8,24,2020-12-02 09:52:23,2020-12-02 21:17:54
1079,3257,3,04:00:00,8,33,2020-12-02 10:00:04,2020-12-02 17:11:23
5150,884,3,08:00:00,8,5,2020-12-02 09:48:15,2020-12-02 19:53:28
501,727,3,08:10:00,8,15,NA,2020-12-02 16:32:12
663,5428,3,08:15:00,8,10,2020-12-02 09:40:47,2020-12-02 18:46:15
5366,1740,3,09:45:00,8,3,2020-12-02 09:39:19,2020-12-02 18:05:42
4508,2138,3,09:50:00,8,5,2020-12-02 09:49:25,2020-12-02 17:21:34
3753,1930,3,10:00:00,8,4,2020-12-02 09:46:05,2020-12-02 18:40:05
5554,633,4,10:02:00,8,14,2020-12-02 10:09:35,2020-12-02 20:26:12
1582,4881,3,10:04:00,8,5,2020-12-02 09:49:08,2020-12-02 17:42:00
2183,2807,3,10:06:00,8,10,2020-12-02 10:11:53,2020-12-02 16:42:46
5128,77,3,13:00:00,8,8,2020-12-02 10:05:43,2020-12-02 18:10:53
4300,1148,3,15:00:00,8,14,2020-12-02 10:15:03,2020-12-02 18:04:49
2491,4887,3,15:05:00,8,12,2020-12-02 10:01:47,2020-12-02 16:31:04
1753,4698,3,18:30:00,8,8,2020-12-02 10:02:32,2020-12-02 17:50:24
4549,5133,3,18:35:00,8,8,2020-12-02 10:04:57,2020-12-02 16:50:26
1406,1136,3,18:45:00,8,4,2020-12-02 09:39:08,2020-12-02 17:03:14
2742,665,3,18:47:00,8,13,2020-12-02 09:35:47,2020-12-02 19:47:18
2403,2394,3,20:00:00,8,6,2020-12-02 09:55:44,2020-12-02 18:31:34
3218,1585,3,20:10:00,8,24,2020-12-02 10:01:40,2020-12-02 17:48:54
3862,3724,3,20:20:00,8,20,2020-12-02 10:01:42,2020-12-02 16:32:43
4895,3548,3,23:30:00,8,6,2020-12-02 10:39:01,2020-12-02 17:45:38
1120,5609,3,04:00:00,8,8,2020-12-02 09:32:02,2020-12-02 18:01:50
4274,4386,4,07:00:00,8,5,2020-12-02 09:53:54,2020-12-02 16:18:57
3064,5288,3,07:30:00,8,21,2020-12-02 10:07:50,2020-12-02 16:44:12
4078,4813,3,07:35:00,8,12,NA,2020-12-02 16:43:53
1694,3604,3,15:00:00,8,8,2020-12-02 10:08:01,2020-12-02 16:56:34
1159,4194,3,15:05:00,8,10,2020-12-02 10:03:17,2020-12-02 17:56:21
2260,3139,3,15:35:00,8,7,2020-12-02 10:05:38,2020-12-02 16:27:28
2024,4005,4,16:35:00,8,8,2020-12-02 09:45:02,2020-12-02 16:37:42
5568,2105,3,16:40:00,8,10,2020-12-02 09:17:01,2020-12-02 18:35:28
2744,3869,3,18:10:00,8,20,2020-12-02 10:14:03,2020-12-02 19:53:36
167,1802,3,18:30:00,8,9,2020-12-02 10:00:49,2020-12-02 16:30:38
443,1604,3,20:30:00,8,29,2020-12-02 09:49:05,2020-12-02 17:48:24
3332,5467,3,20:50:00,8,32,2020-12-02 09:35:43,2020-12-02 17:31:44
121,5416,3,21:10:00,8,31,2020-12-02 09:43:01,2020-12-02 17:09:46
3655,4162,3,00:00:00,8,15,2020-12-02 10:08:37,2020-12-02 17:35:26
1475,3388,3,04:00:00,8,1,2020-12-02 10:13:55,2020-12-02 19:59:58
1831,332,3,06:30:00,8,8,2020-12-02 09:59:01,2020-12-02 19:46:07
2348,5143,3,06:45:00,8,9,2020-12-02 10:25:32,2020-12-02 17:07:51
2271,3442,3,06:49:00,8,10,2020-12-02 10:23:28,2020-12-02 15:57:04
3907,4287,3,06:59:00,8,1,2020-12-02 09:54:32,2020-12-02 16:35:30
1351,202,3,08:00:00,8,6,2020-12-02 10:09:23,2020-12-02 19:52:45
1093,3435,3,08:05:00,8,10,2020-12-02 09:41:07,2020-12-02 17:09:21
4168,3063,3,11:00:00,8,11,NA,2020-12-02 18:03:16
464,517,3,11:30:00,8,17,2020-12-02 10:25:45,2020-12-02 18:05:15
3441,5507,3,11:55:00,8,6,2020-12-02 10:11:49,2020-12-02 16:19:53
4866,299,4,13:00:00,8,7,2020-12-02 09:50:42,2020-12-02 16:10:29
3256,2928,3,13:20:00,8,5,2020-12-02 10:31:54,2020-12-02 16:24:38
1733,1491,3,16:00:00,8,26,2020-12-02 09:17:37,2020-12-02 16:54:50
3467,2278,3,16:05:00,8,5,2020-12-02 10:16:33,2020-12-02 16:16:32
518,3685,3,16:30:00,8,7,2020-12-02 09:44:31,2020-12-02 16:54:50
433,2599,3,16:35:00,8,7,2020-12-02 10:10:23,2020-12-02 18:31:04
4058,690,3,17:00:00,8,7,2020-12-02 10:19:43,2020-12-02 17:30:20
265,3976,3,19:45:00,8,11,2020-12-02 09:31:20,2020-12-02 19:54:17
5220,1147,3,22:00:00,8,13,2020-12-02 09:33:13,2020-12-02 17:18:07
3264,5159,3,00:00:00,8,28,2020-12-02 10:02:30,2020-12-02 17:45:44
4542,71,3,03:30:00,8,11,2020-12-02 10:10:20,2020-12-02 18:50:25
5048,1272,3,04:00:00,8,10,NA,2020-12-02 17:09:48
4463,1616,3,06:00:00,8,24,2020-12-02 10:37:19,2020-12-02 16:27:49
4950,5108,3,06:20:00,8,8,2020-12-02 09:43:30,2020-12-02 16:30:02
4541,1765,4,09:00:00,8,7,2020-12-02 10:13:41,2020-12-02 17:18:52
1206,2433,3,09:30:00,8,10,2020-12-02 10:11:02,2020-12-02 15:08:16
