employeeAdditionalInfo,employeeID,education,maritalStatus ,monthlyIncome ,environmentSatisfaction,trainingTimesLastYear
,516,4,Divorced,45771,3,4
,4665,4,Married,45531,3,3
,3528,3,Single,53961,4,3
,4690,3,Married,67961,5,3
,2517,4,Divorced,76251,5,3
,2767,5,Single,74121,4,5
,2003,4,Married,111591,4,3
,4911,3,Married,49601,5,4
,5668,5,Married,104751,2,4
,2816,4,Married,148141,3,3
,2309,4,Divorced,191411,5,3
,1425,3,Married,54051,4,4
,3400,4,Married,87931,3,3
,5519,5,Married,191891,4,4
,3661,3,Married,38751,4,4
,3683,5,Married,22161,2,3
,3889,2,Married,117131,5,3
,4283,3,Single,78611,2,2
,5425,5,Married,37081,5,3
,2150,6,Single,137701,5,4
,3972,3,Single,53041,2,3
,2004,4,Married,26421,4,4
,5064,3,Married,27591,4,7
,5171,6,Single,68041,2,2
,2128,5,Single,61421,4,3
,2394,5,Married,25001,2,3
,1320,5,Single,63891,4,3
,2884,4,Single,111031,3,6
,2809,6,Single,23421,2,3
,1496,3,Single,68111,4,3
,5169,4,Single,22971,5,3
,1711,4,Married,24501,5,3
,4440,4,Divorced,50931,3,4
,1419,4,Single,53091,2,6
,416,4,Single,30571,3,4
,1554,4,Divorced,51211,5,5
,3072,4,Single,168561,2,4
,476,2,Divorced,26861,5,4
,5630,4,Single,61801,2,3
,1252,5,Married,66321,3,4
,1494,4,Single,35051,2,3
,3369,4,Married,63971,4,4
,802,5,Married,62741,2,1
,5003,5,Married,198591,2,4
,1456,5,Single,75871,4,6
,4110,5,Married,42581,2,3
,3567,3,Married,43641,2,4
,2503,2,Married,43351,5,6
,1370,4,Married,53261,5,3
,5260,3,Married,32801,5,4
,5521,4,Married,54851,3,3
,3612,3,Divorced,43421,4,7
,3765,4,Divorced,27821,2,6
,2845,2,Divorced,59801,2,3
,857,5,Single,43811,2,2
,789,4,Single,25721,4,4
,331,3,Divorced,38331,3,2
,523,5,Single,42441,5,4
,3904,5,Married,65001,3,6
,293,3,Married,184301,3,6
,5289,4,Divorced,16011,4,4
,4132,5,Married,26941,2,4
,4915,5,Divorced,31491,5,2
,3711,3,Single,176391,5,1
,3313,4,Single,23191,4,5
,4686,5,Single,116911,5,3
,3864,4,Married,53241,2,3
,5390,5,Divorced,167521,4,4
,682,2,Single,52281,5,3
,3837,4,Married,27001,5,3
,1755,5,Single,192461,5,6
,354,3,Married,25061,5,4
,4510,5,Single,60621,2,3
,2677,4,Married,43821,2,3
,2658,4,Divorced,21431,4,3
,875,2,Married,61621,3,6
,4367,4,Divorced,50941,4,6
,329,5,Divorced,68771,3,4
,513,4,Married,22741,2,6
,3376,4,Single,44341,2,2
,4000,2,Single,62881,2,3
,1817,5,Married,25531,5,5
,2925,4,Single,76541,3,4
,3715,4,Married,51601,5,4
,5354,3,Single,171591,3,2
,2731,3,Divorced,128081,4,7
,3806,3,Divorced,102211,4,3
,4304,4,Married,47791,5,7
,1347,3,Married,37371,2,3
,2328,5,Married,23661,4,6
,4201,4,Single,17061,4,4
,5677,5,Divorced,163071,2,4
,3264,4,Single,59331,4,4
,2972,5,Married,34241,4,4
,3968,2,Married,40371,5,3
,4827,2,Married,25591,4,4
,3456,5,Single,62011,5,3
,2693,4,Single,44031,4,4
,3257,4,Divorced,37611,3,4
,1864,4,Single,109341,2,3
,1151,2,Married,107611,5,6
,5013,2,Single,51751,3,3
,3725,3,Married,138261,4,2
,1224,5,Single,63341,5,3
,3147,5,Single,49361,2,3
,1574,4,Single,47751,5,4
,1088,4,Married,28181,5,3
,2105,4,Single,25151,5,4
,1597,4,Single,23421,4,3
,4337,6,Married,41941,3,4
,4775,4,Married,106851,4,3
,5631,3,Married,20221,2,2
,4881,4,Married,23141,4,6
,5331,2,Single,42561,5,2
,876,4,Married,35801,5,2
,4134,5,Married,31621,5,2
,4265,2,Married,65241,2,3
,1335,4,Married,28991,3,4
,136,6,Single,52311,4,5
,2196,3,Divorced,23561,4,6
,1169,4,Divorced,28001,5,1
,4048,4,Divorced,118361,2,3
,2909,2,Married,109031,3,4
,691,5,Married,29731,5,1
,3448,4,Single,142751,4,6
,4840,5,Divorced,55621,4,3
,481,5,Married,45371,NA,6
,886,2,Married,76421,2,3
,2903,4,Married,179241,3,3
,4434,4,Married,52041,4,3
,3002,3,Single,22771,5,3
,4931,4,Married,27951,4,5
,2696,4,Divorced,25321,2,3
,2751,4,Married,25591,4,3
,3439,4,Married,49081,4,4
,4529,5,Married,23801,5,6
,925,6,Married,47651,4,5
,909,4,Single,20441,2,3
,2798,2,Married,26931,4,7
,229,3,Married,65861,3,4
,1469,4,Married,32941,2,7
,3345,3,Married,41711,4,5
,4384,4,Single,27781,3,6
,2109,4,Single,23771,3,4
,3475,4,Single,24041,3,4
,879,3,Single,23181,2,5
,296,3,Married,20081,5,4
,5693,2,Divorced,62441,2,4
,2227,3,Married,27991,4,1
,2386,3,Married,105521,5,3
,2543,4,Married,23291,2,3
,1557,3,Single,40141,5,4
,1359,4,Married,74031,3,5
,4308,2,Married,22591,5,3
,4886,5,Married,69321,5,6
,1232,2,Divorced,46781,5,1
,1083,4,Married,135821,4,4
,366,5,Single,23321,5,3
,2024,4,Married,24131,4,3
,4559,3,Married,97051,3,4
,2077,4,Married,42941,3,3
,3201,3,Married,47211,3,4
,1606,4,Divorced,25191,3,3
,3799,4,Married,21211,3,3
,3125,3,Single,29731,4,3
,3099,5,Married,58551,2,4
,2856,4,Single,36171,5,6
,5598,2,Married,67251,4,4
,781,5,Divorced,103251,4,4
,5196,5,Married,69491,4,3
,3389,3,Married,106091,3,3
,680,2,Divorced,44471,5,5
,3656,4,Married,21571,3,2
,4673,4,Divorced,46011,3,3
,2996,2,Single,170991,4,3
,1614,6,Single,24791,3,3
,4229,5,Married,148521,5,4
,2971,5,Divorced,72641,4,6
,356,2,Married,56661,2,3
,5306,4,Married,78231,4,4
,2891,5,Married,78801,4,3
,4075,4,Single,131941,2,3
,5477,4,Divorced,50671,5,4
,1615,5,Married,50791,5,4
,5490,4,Married,23211,5,1
,5363,4,Married,174441,3,5
,4084,4,Single,24041,4,3
,3260,3,Married,34521,2,3
,3216,5,Married,22701,4,3
,1761,4,Divorced,173991,NA,4
,1987,4,Single,54881,2,7
,5593,5,Married,194191,3,3
,5617,4,Single,28111,5,4
,377,5,Single,36331,2,1
,173,2,Single,41631,4,5
,4647,4,Married,21321,3,2
,3891,2,Divorced,139731,5,4
,4122,4,Married,26841,5,3
,4397,3,Married,108451,2,5
,5517,3,Divorced,43771,5,3
,5480,5,Single,37431,4,3
,3921,4,Divorced,41481,5,4
,2076,4,Single,10511,2,3
,559,3,Married,107391,4,4
,4044,5,Married,103881,5,3
,5503,3,Divorced,114161,5,3
,4739,4,Married,26001,3,6
,2432,5,Married,24221,4,3
,4191,5,Single,54721,5,4
,1137,3,Married,24511,5,4
,3071,3,Divorced,42401,2,3
,3283,4,Divorced,109991,5,4
,2095,5,Divorced,50031,5,6
,818,5,Married,127421,2,5
,4431,5,Divorced,42271,5,4
,3803,3,Single,39171,5,3
,808,5,Divorced,183031,3,3
,1756,4,Single,23801,4,4
,146,5,Single,137261,5,7
,3236,4,Single,47771,5,4
,5221,3,Divorced,63851,4,7
,1271,3,Married,199731,2,3
,5312,4,Divorced,68611,4,3
,881,4,Single,49691,5,4
,1396,3,Married,198451,5,4
,4389,4,Married,133201,3,3
,1836,3,Married,63471,5,4
,1402,4,Single,27431,5,3
,410,3,Single,108801,5,6
,1187,2,Divorced,23421,2,3
,5373,4,Married,176501,3,7
,2462,5,Divorced,40251,4,6
,4446,4,Married,97251,3,1
,3702,4,Divorced,119041,4,5
,3840,3,Married,21771,3,6
,2774,3,Divorced,75251,4,3
,2595,4,Married,48341,4,2
,2817,4,Single,20421,2,3
,1205,5,Married,22201,5,3
,1122,4,Married,10521,4,4
,4467,5,Single,28211,5,4
,1977,3,Married,192371,5,3
,1451,5,Single,41071,4,3
,1336,4,Married,83961,4,4
,2511,3,Married,20071,5,3
,4150,4,Married,196271,4,2
,1307,2,Married,106861,5,3
,2849,5,Single,29421,5,5
,2011,2,Married,88581,2,3
,2719,3,Married,167561,3,6
,5664,3,Married,107981,4,6
,5117,3,Married,23231,3,3
,3427,4,Divorced,14161,3,4
,3872,4,Single,46151,4,4
,972,5,Married,24611,5,5
,2330,5,Married,87221,3,4
,3549,3,Married,39551,4,6
,5372,5,Divorced,99571,4,2
,822,4,Divorced,33761,3,4
,4944,4,Single,88231,2,4
,4971,5,Single,103221,4,3
,1011,4,Single,46211,5,4
,1135,4,Married,109761,5,4
,1553,4,Married,36601,5,1
,493,4,Single,104821,3,7
,4030,5,Married,71191,4,3
,4162,4,Single,95821,5,3
,5550,5,Married,45081,2,6
,2399,4,Divorced,22071,4,5
,3547,3,Married,77561,2,4
,2217,4,Single,66941,4,3
,2347,4,Single,36911,3,4
,4459,5,Single,23771,5,3
,5018,4,Divorced,23131,4,6
,1794,3,Married,176651,5,6
,3346,5,Single,25961,5,5
,566,5,Single,47281,5,5
,5411,4,Single,43021,2,4
,139,4,Married,29791,4,4
,950,5,Married,168851,2,3
,5713,5,Divorced,55931,5,4
,866,2,Married,104451,4,4
,593,5,Single,87401,3,3
,1779,3,Married,25141,3,3
,2126,5,Married,76551,4,4
,2538,4,Divorced,174651,3,4
,2436,3,Married,73511,4,4
,1436,4,Divorced,108201,5,3
,4105,4,Divorced,121691,4,3
,499,5,Divorced,196261,5,6
,720,5,Married,20701,2,3
,2421,3,Single,67821,3,3
,1813,3,Single,77791,5,3
,3409,3,Single,27911,3,4
,2721,3,Married,32011,5,4
,701,4,Married,49681,4,4
,1161,6,Married,131201,2,7
,1816,5,Married,40331,2,3
,728,2,Married,32911,3,3
,729,5,Divorced,42721,4,4
,5244,4,Married,50561,5,3
,2427,5,Divorced,28441,4,3
,5028,3,Divorced,27031,4,3
,4523,5,Single,19041,4,5
,3079,6,Married,82241,5,4
,4462,4,Married,47661,4,4
,4406,5,Single,26101,4,3
,3753,3,Single,57311,3,3
,1544,3,Married,25391,4,4
,3021,5,Married,57141,3,3
,4597,2,Divorced,43231,3,4
,5458,5,Divorced,73361,2,4
,1194,2,Married,134991,5,3
,1485,4,Single,137581,5,6
,489,2,Divorced,51551,4,4
,1002,6,Single,22581,2,3
,5467,4,Single,35971,3,3
,2662,2,Divorced,25151,4,3
,5607,4,Single,44201,2,4
,2463,2,Married,65781,5,4
,5653,4,Married,44221,5,3
,2484,3,Divorced,102741,4,4
,5493,4,Married,53431,3,6
,746,5,Divorced,23761,3,4
,4777,2,Married,53461,3,4
,5298,6,Divorced,28271,4,4
,2496,5,Divorced,199431,3,4
,2618,5,Married,31311,5,4
,4333,5,Married,25521,2,3
,5651,3,Married,44771,4,7
,5150,4,Married,64741,3,4
,2141,4,Single,30331,4,3
,3371,5,Married,29361,2,4
,2190,4,Single,186061,3,5
,2619,4,Married,21681,5,3
,2980,3,Divorced,28531,2,6
,4387,5,Married,170481,4,4
,1705,4,Married,22901,5,6
,4375,4,Married,36001,2,3
,2684,5,Single,21071,5,3
,3820,3,Married,41151,5,2
,2977,5,Single,43271,5,5
,4156,4,Married,178561,4,3
,5504,3,Single,31961,3,4
,2555,4,Divorced,190811,5,3
,2315,4,Divorced,89661,4,4
,5510,4,Divorced,22101,5,5
,1338,5,Single,45391,5,6
,301,2,Single,27411,4,4
,1096,2,Divorced,34911,2,1
,5395,4,Married,45411,3,5
,4927,3,Married,26781,5,4
,806,4,Married,73791,2,4
,2282,4,Married,62721,5,4
,1217,3,Single,52201,5,4
,3540,5,Married,27431,4,2
,5173,5,Married,49981,5,4
,4712,4,Divorced,102521,NA,4
,2613,4,Married,27811,3,3
,3247,3,Married,68521,3,3
,5045,5,Single,49501,3,4
,3343,3,Single,35791,5,4
,3271,4,Married,131911,3,3
,2665,5,Divorced,103771,3,3
,3691,3,Married,22351,4,3
,4890,6,Single,105021,5,5
,4200,3,Married,20111,5,5
,5083,2,Married,18591,5,3
,2038,4,Married,37601,3,3
,3266,4,Single,177791,3,6
,769,4,Divorced,68331,2,4
,3166,3,Married,68121,3,3
,4554,4,Single,51711,2,2
,5368,4,Divorced,197401,5,3
,232,3,Married,187111,3,1
,2019,3,Married,36921,5,6
,2474,3,Single,25591,2,4
,2833,4,Married,25171,4,4
,5451,4,Married,66231,4,4
,5063,4,Married,182651,4,5
,1051,5,Divorced,161241,4,3
,3090,2,Married,25851,5,6
,3357,3,Divorced,182131,2,4
,5385,3,Married,83801,4,4
,3301,5,Single,29941,3,3
,1356,4,Single,12231,3,4
,5074,4,Married,11181,4,4
,5037,5,Single,28751,4,4
,1535,6,Married,188241,2,5
,4949,3,Married,135771,3,3
,2342,5,Married,26251,4,5
,2159,4,Single,187891,5,5
,175,5,Married,45381,4,4
,1472,4,Married,198471,5,7
,3678,4,Married,105121,2,3
,236,3,Divorced,44441,5,3
,4942,4,Married,21541,5,4
,202,4,Single,191901,2,3
,1282,5,Divorced,44901,3,2
,2080,5,Married,35061,3,5
,3879,4,Divorced,23721,3,4
,3592,2,Married,102311,2,3
,3123,2,Married,54101,3,5
,5658,2,Single,79781,4,3
,4916,2,Divorced,38671,4,5
,3252,4,Married,28381,2,6
,3117,4,Single,46951,2,3
,1833,4,Divorced,33391,5,3
,4309,3,Single,20801,4,7
,4254,5,Married,20961,2,3
,2592,2,Divorced,62091,4,6
,4380,6,Married,180611,5,3
,2047,6,Divorced,171231,4,3
,3384,3,Single,23721,2,4
,4804,4,Married,48831,4,2
,257,4,Single,39041,5,3
,1182,2,Single,46271,5,3
,448,2,Married,70941,2,3
,2788,4,Single,34231,2,5
,3231,4,Married,66741,2,3
,1155,5,Divorced,168801,5,3
,1956,4,Married,90941,2,1
,4395,6,Married,84461,5,4
,1409,4,Married,119161,4,4
,1387,4,Divorced,45341,5,3
,5595,4,Single,98521,3,6
,451,5,Single,61511,5,4
,2790,3,Married,23021,4,4
,3847,4,Single,23621,4,3
,1620,5,Single,178611,3,6
,4385,4,Single,191871,5,3
,4674,4,Married,197171,5,2
,888,2,Married,35441,3,4
,3438,6,Married,85001,4,3
,124,5,Married,46611,5,4
,1520,3,Divorced,41031,5,3
,4645,5,Single,42491,2,3
,2022,4,Divorced,140261,3,5
,5191,4,Married,68931,5,4
,1516,5,Married,61251,2,4
,3736,5,Married,36691,2,3
,5547,4,Divorced,100081,5,4
,3365,3,Married,23871,5,2
,2566,3,Married,46391,4,3
,812,4,Married,78981,5,3
,2610,2,Single,25341,5,2
,538,4,Single,131421,3,5
,1440,5,Married,16111,3,3
,2739,3,Single,53631,4,5
,4377,5,Married,50711,2,4
,3267,3,Married,136951,3,4
,5502,5,Single,134021,2,2
,3302,5,Married,20291,3,4
,5404,4,Married,63771,4,4
,3982,4,Married,54291,4,4
,1032,5,Divorced,27851,2,3
,2718,5,Divorced,46141,2,4
,2046,2,Single,26101,3,3
,3422,6,Single,66871,4,1
,2748,5,Single,47241,5,5
,2205,5,Married,61791,5,4
,5695,4,Married,61201,2,3
,785,2,Divorced,105961,5,4
,4296,2,Divorced,54671,4,7
,435,5,Married,29961,2,5
,4386,2,Married,99981,2,4
,855,5,Married,40781,5,4
,5476,5,Married,109201,2,4
,3557,4,Married,62321,5,4
,5564,2,Divorced,132471,5,4
,3701,6,Divorced,40811,4,4
,3157,5,Single,57691,5,4
,4999,4,Single,23941,4,4
,2142,4,Married,39041,2,4
,2724,3,Divorced,167991,3,3
,3795,5,Married,29501,3,2
,2204,4,Single,36291,5,3
,5691,5,Single,93621,4,7
,1324,3,Married,32291,4,3
,4299,5,Married,35781,4,3
,4606,2,Married,79881,4,4
,4533,4,Married,42841,5,6
,4455,4,Single,75531,5,4
,1558,4,,,,
